,Year,(semi-) final,Edition,Jury or Televoting,From country,To country,Points
6980,2005,f,2005f,J,Austria,Albania,3
6981,2005,f,2005f,J,Austria,Bosnia & Herzegovina,10
6982,2005,f,2005f,J,Austria,Croatia,8
6983,2005,f,2005f,J,Austria,Greece,4
6984,2005,f,2005f,J,Austria,Israel,1
6985,2005,f,2005f,J,Austria,Malta,5
6986,2005,f,2005f,J,Austria,Moldova,2
6987,2005,f,2005f,J,Austria,Romania,6
6988,2005,f,2005f,J,Austria,Serbia & Montenegro,12
6989,2005,f,2005f,J,Austria,Turkey,7
6990,2005,f,2005f,J,Belarus,Hungary,2
6991,2005,f,2005f,J,Belarus,Israel,8
6992,2005,f,2005f,J,Belarus,Latvia,6
6993,2005,f,2005f,J,Belarus,Malta,5
6994,2005,f,2005f,J,Belarus,Moldova,7
6995,2005,f,2005f,J,Belarus,Norway,4
6996,2005,f,2005f,J,Belarus,Romania,1
6997,2005,f,2005f,J,Belarus,Russia,12
6998,2005,f,2005f,J,Belarus,Serbia & Montenegro,3
6999,2005,f,2005f,J,Belarus,Switzerland,10
7000,2005,f,2005f,J,Belgium,Denmark,4
7001,2005,f,2005f,J,Belgium,Greece,12
7002,2005,f,2005f,J,Belgium,Hungary,2
7003,2005,f,2005f,J,Belgium,Israel,6
7004,2005,f,2005f,J,Belgium,Latvia,5
7005,2005,f,2005f,J,Belgium,Malta,8
7006,2005,f,2005f,J,Belgium,Moldova,1
7007,2005,f,2005f,J,Belgium,Norway,3
7008,2005,f,2005f,J,Belgium,Romania,7
7009,2005,f,2005f,J,Belgium,Turkey,10
7010,2005,f,2005f,J,Bosnia & Herzegovina,Albania,5
7011,2005,f,2005f,J,Bosnia & Herzegovina,Croatia,12
7012,2005,f,2005f,J,Bosnia & Herzegovina,North Macedonia,7
7013,2005,f,2005f,J,Bosnia & Herzegovina,Greece,6
7014,2005,f,2005f,J,Bosnia & Herzegovina,Hungary,1
7015,2005,f,2005f,J,Bosnia & Herzegovina,Moldova,4
7016,2005,f,2005f,J,Bosnia & Herzegovina,Norway,3
7017,2005,f,2005f,J,Bosnia & Herzegovina,Romania,2
7018,2005,f,2005f,J,Bosnia & Herzegovina,Serbia & Montenegro,10
7019,2005,f,2005f,J,Bosnia & Herzegovina,Turkey,8
7020,2005,f,2005f,J,Bulgaria,Croatia,2
7021,2005,f,2005f,J,Bulgaria,Cyprus,10
7022,2005,f,2005f,J,Bulgaria,North Macedonia,7
7023,2005,f,2005f,J,Bulgaria,Greece,12
7024,2005,f,2005f,J,Bulgaria,Hungary,5
7025,2005,f,2005f,J,Bulgaria,Moldova,6
7026,2005,f,2005f,J,Bulgaria,Norway,1
7027,2005,f,2005f,J,Bulgaria,Romania,8
7028,2005,f,2005f,J,Bulgaria,Serbia & Montenegro,4
7029,2005,f,2005f,J,Bulgaria,Turkey,3
7030,2005,f,2005f,J,Croatia,Albania,2
7031,2005,f,2005f,J,Croatia,Bosnia & Herzegovina,10
7032,2005,f,2005f,J,Croatia,North Macedonia,8
7033,2005,f,2005f,J,Croatia,Greece,5
7034,2005,f,2005f,J,Croatia,Hungary,6
7035,2005,f,2005f,J,Croatia,Latvia,7
7036,2005,f,2005f,J,Croatia,Malta,4
7037,2005,f,2005f,J,Croatia,Moldova,1
7038,2005,f,2005f,J,Croatia,Serbia & Montenegro,12
7039,2005,f,2005f,J,Croatia,Switzerland,3
7040,2005,f,2005f,J,Cyprus,Greece,12
7041,2005,f,2005f,J,Cyprus,Hungary,7
7042,2005,f,2005f,J,Cyprus,Latvia,1
7043,2005,f,2005f,J,Cyprus,Malta,6
7044,2005,f,2005f,J,Cyprus,Moldova,2
7045,2005,f,2005f,J,Cyprus,Norway,3
7046,2005,f,2005f,J,Cyprus,Romania,8
7047,2005,f,2005f,J,Cyprus,Serbia & Montenegro,10
7048,2005,f,2005f,J,Cyprus,Switzerland,4
7049,2005,f,2005f,J,Cyprus,United Kingdom,5
7050,2005,f,2005f,J,Denmark,Bosnia & Herzegovina,4
7051,2005,f,2005f,J,Denmark,Greece,2
7052,2005,f,2005f,J,Denmark,Israel,5
7053,2005,f,2005f,J,Denmark,Latvia,6
7054,2005,f,2005f,J,Denmark,Malta,10
7055,2005,f,2005f,J,Denmark,Norway,12
7056,2005,f,2005f,J,Denmark,Romania,3
7057,2005,f,2005f,J,Denmark,Sweden,7
7058,2005,f,2005f,J,Denmark,Switzerland,1
7059,2005,f,2005f,J,Denmark,Turkey,8
7060,2005,f,2005f,J,Estonia,Croatia,2
7061,2005,f,2005f,J,Estonia,Denmark,5
7062,2005,f,2005f,J,Estonia,Hungary,3
7063,2005,f,2005f,J,Estonia,Israel,1
7064,2005,f,2005f,J,Estonia,Latvia,10
7065,2005,f,2005f,J,Estonia,Malta,4
7066,2005,f,2005f,J,Estonia,Moldova,6
7067,2005,f,2005f,J,Estonia,Norway,8
7068,2005,f,2005f,J,Estonia,Russia,7
7069,2005,f,2005f,J,Estonia,Switzerland,12
7070,2005,f,2005f,J,North Macedonia,Albania,12
7071,2005,f,2005f,J,North Macedonia,Bosnia & Herzegovina,3
7072,2005,f,2005f,J,North Macedonia,Croatia,8
7073,2005,f,2005f,J,North Macedonia,Greece,7
7074,2005,f,2005f,J,North Macedonia,Hungary,1
7075,2005,f,2005f,J,North Macedonia,Moldova,5
7076,2005,f,2005f,J,North Macedonia,Romania,2
7077,2005,f,2005f,J,North Macedonia,Serbia & Montenegro,10
7078,2005,f,2005f,J,North Macedonia,Sweden,6
7079,2005,f,2005f,J,North Macedonia,Turkey,4
7080,2005,f,2005f,J,Finland,Croatia,1
7081,2005,f,2005f,J,Finland,Denmark,2
7082,2005,f,2005f,J,Finland,Greece,3
7083,2005,f,2005f,J,Finland,Israel,5
7084,2005,f,2005f,J,Finland,Latvia,4
7085,2005,f,2005f,J,Finland,Malta,8
7086,2005,f,2005f,J,Finland,Norway,12
7087,2005,f,2005f,J,Finland,Russia,7
7088,2005,f,2005f,J,Finland,Sweden,6
7089,2005,f,2005f,J,Finland,Switzerland,10
7090,2005,f,2005f,J,France,Albania,1
7091,2005,f,2005f,J,France,Greece,8
7092,2005,f,2005f,J,France,Hungary,3
7093,2005,f,2005f,J,France,Israel,10
7094,2005,f,2005f,J,France,Malta,7
7095,2005,f,2005f,J,France,Moldova,2
7096,2005,f,2005f,J,France,Romania,5
7097,2005,f,2005f,J,France,Serbia & Montenegro,6
7098,2005,f,2005f,J,France,Spain,4
7099,2005,f,2005f,J,France,Turkey,12
7100,2005,f,2005f,J,Germany,Croatia,2
7101,2005,f,2005f,J,Germany,Denmark,6
7102,2005,f,2005f,J,Germany,Greece,12
7103,2005,f,2005f,J,Germany,Israel,5
7104,2005,f,2005f,J,Germany,Latvia,7
7105,2005,f,2005f,J,Germany,Malta,8
7106,2005,f,2005f,J,Germany,Moldova,1
7107,2005,f,2005f,J,Germany,Serbia & Montenegro,3
7108,2005,f,2005f,J,Germany,Switzerland,4
7109,2005,f,2005f,J,Germany,Turkey,10
7110,2005,f,2005f,J,Greece,Albania,10
7111,2005,f,2005f,J,Greece,Cyprus,12
7112,2005,f,2005f,J,Greece,Hungary,2
7113,2005,f,2005f,J,Greece,Latvia,1
7114,2005,f,2005f,J,Greece,Malta,8
7115,2005,f,2005f,J,Greece,Moldova,7
7116,2005,f,2005f,J,Greece,Norway,4
7117,2005,f,2005f,J,Greece,Romania,5
7118,2005,f,2005f,J,Greece,Serbia & Montenegro,6
7119,2005,f,2005f,J,Greece,Switzerland,3
7120,2005,f,2005f,J,Hungary,Croatia,7
7121,2005,f,2005f,J,Hungary,Denmark,6
7122,2005,f,2005f,J,Hungary,Greece,12
7123,2005,f,2005f,J,Hungary,Israel,8
7124,2005,f,2005f,J,Hungary,Latvia,1
7125,2005,f,2005f,J,Hungary,Malta,5
7126,2005,f,2005f,J,Hungary,Moldova,4
7127,2005,f,2005f,J,Hungary,Romania,10
7128,2005,f,2005f,J,Hungary,Serbia & Montenegro,2
7129,2005,f,2005f,J,Hungary,Switzerland,3
7130,2005,f,2005f,J,Iceland,Croatia,1
7131,2005,f,2005f,J,Iceland,Denmark,10
7132,2005,f,2005f,J,Iceland,Greece,2
7133,2005,f,2005f,J,Iceland,Hungary,6
7134,2005,f,2005f,J,Iceland,Latvia,3
7135,2005,f,2005f,J,Iceland,Malta,4
7136,2005,f,2005f,J,Iceland,Moldova,8
7137,2005,f,2005f,J,Iceland,Norway,12
7138,2005,f,2005f,J,Iceland,Romania,5
7139,2005,f,2005f,J,Iceland,Switzerland,7
7140,2005,f,2005f,J,Ireland,Bosnia & Herzegovina,1
7141,2005,f,2005f,J,Ireland,Denmark,7
7142,2005,f,2005f,J,Ireland,Greece,2
7143,2005,f,2005f,J,Ireland,Israel,6
7144,2005,f,2005f,J,Ireland,Latvia,12
7145,2005,f,2005f,J,Ireland,Malta,10
7146,2005,f,2005f,J,Ireland,Norway,4
7147,2005,f,2005f,J,Ireland,Romania,5
7148,2005,f,2005f,J,Ireland,Switzerland,3
7149,2005,f,2005f,J,Ireland,United Kingdom,8
7150,2005,f,2005f,J,Israel,Denmark,3
7151,2005,f,2005f,J,Israel,France,5
7152,2005,f,2005f,J,Israel,Greece,7
7153,2005,f,2005f,J,Israel,Hungary,8
7154,2005,f,2005f,J,Israel,Latvia,6
7155,2005,f,2005f,J,Israel,Malta,10
7156,2005,f,2005f,J,Israel,Moldova,4
7157,2005,f,2005f,J,Israel,Norway,1
7158,2005,f,2005f,J,Israel,Romania,12
7159,2005,f,2005f,J,Israel,Switzerland,2
7160,2005,f,2005f,J,Latvia,Croatia,7
7161,2005,f,2005f,J,Latvia,Denmark,4
7162,2005,f,2005f,J,Latvia,Hungary,3
7163,2005,f,2005f,J,Latvia,Israel,2
7164,2005,f,2005f,J,Latvia,Malta,5
7165,2005,f,2005f,J,Latvia,Moldova,8
7166,2005,f,2005f,J,Latvia,Norway,6
7167,2005,f,2005f,J,Latvia,Russia,10
7168,2005,f,2005f,J,Latvia,Serbia & Montenegro,1
7169,2005,f,2005f,J,Latvia,Switzerland,12
7170,2005,f,2005f,J,Lithuania,Croatia,6
7171,2005,f,2005f,J,Lithuania,Denmark,4
7172,2005,f,2005f,J,Lithuania,Greece,1
7173,2005,f,2005f,J,Lithuania,Israel,3
7174,2005,f,2005f,J,Lithuania,Latvia,12
7175,2005,f,2005f,J,Lithuania,Malta,2
7176,2005,f,2005f,J,Lithuania,Moldova,10
7177,2005,f,2005f,J,Lithuania,Norway,5
7178,2005,f,2005f,J,Lithuania,Russia,7
7179,2005,f,2005f,J,Lithuania,Switzerland,8
7180,2005,f,2005f,J,Malta,Cyprus,12
7181,2005,f,2005f,J,Malta,Denmark,3
7182,2005,f,2005f,J,Malta,Greece,6
7183,2005,f,2005f,J,Malta,Israel,8
7184,2005,f,2005f,J,Malta,Latvia,10
7185,2005,f,2005f,J,Malta,Moldova,2
7186,2005,f,2005f,J,Malta,Norway,5
7187,2005,f,2005f,J,Malta,Romania,7
7188,2005,f,2005f,J,Malta,Switzerland,1
7189,2005,f,2005f,J,Malta,United Kingdom,4
7190,2005,f,2005f,J,Moldova,Germany,2
7191,2005,f,2005f,J,Moldova,Greece,4
7192,2005,f,2005f,J,Moldova,Israel,6
7193,2005,f,2005f,J,Moldova,Latvia,12
7194,2005,f,2005f,J,Moldova,Norway,3
7195,2005,f,2005f,J,Moldova,Romania,7
7196,2005,f,2005f,J,Moldova,Russia,10
7197,2005,f,2005f,J,Moldova,Serbia & Montenegro,1
7198,2005,f,2005f,J,Moldova,Sweden,5
7199,2005,f,2005f,J,Moldova,Ukraine,8
7200,2005,f,2005f,J,Monaco,Croatia,7
7201,2005,f,2005f,J,Monaco,Denmark,10
7202,2005,f,2005f,J,Monaco,North Macedonia,1
7203,2005,f,2005f,J,Monaco,Germany,2
7204,2005,f,2005f,J,Monaco,Israel,12
7205,2005,f,2005f,J,Monaco,Malta,5
7206,2005,f,2005f,J,Monaco,Romania,4
7207,2005,f,2005f,J,Monaco,Serbia & Montenegro,6
7208,2005,f,2005f,J,Monaco,Sweden,3
7209,2005,f,2005f,J,Monaco,Switzerland,8
7210,2005,f,2005f,J,Norway,Bosnia & Herzegovina,7
7211,2005,f,2005f,J,Norway,Croatia,2
7212,2005,f,2005f,J,Norway,Denmark,12
7213,2005,f,2005f,J,Norway,Greece,4
7214,2005,f,2005f,J,Norway,Israel,5
7215,2005,f,2005f,J,Norway,Latvia,8
7216,2005,f,2005f,J,Norway,Malta,10
7217,2005,f,2005f,J,Norway,Romania,6
7218,2005,f,2005f,J,Norway,Sweden,1
7219,2005,f,2005f,J,Norway,Switzerland,3
7220,2005,f,2005f,J,Poland,Croatia,2
7221,2005,f,2005f,J,Poland,Denmark,5
7222,2005,f,2005f,J,Poland,Greece,1
7223,2005,f,2005f,J,Poland,Hungary,10
7224,2005,f,2005f,J,Poland,Latvia,4
7225,2005,f,2005f,J,Poland,Moldova,3
7226,2005,f,2005f,J,Poland,Norway,8
7227,2005,f,2005f,J,Poland,Romania,7
7228,2005,f,2005f,J,Poland,Switzerland,6
7229,2005,f,2005f,J,Poland,Ukraine,12
7230,2005,f,2005f,J,Portugal,Denmark,1
7231,2005,f,2005f,J,Portugal,Greece,3
7232,2005,f,2005f,J,Portugal,Hungary,2
7233,2005,f,2005f,J,Portugal,Israel,5
7234,2005,f,2005f,J,Portugal,Latvia,6
7235,2005,f,2005f,J,Portugal,Moldova,10
7236,2005,f,2005f,J,Portugal,Romania,12
7237,2005,f,2005f,J,Portugal,Spain,8
7238,2005,f,2005f,J,Portugal,Switzerland,4
7239,2005,f,2005f,J,Portugal,Ukraine,7
7240,2005,f,2005f,J,Romania,Croatia,5
7241,2005,f,2005f,J,Romania,Cyprus,1
7242,2005,f,2005f,J,Romania,Denmark,4
7243,2005,f,2005f,J,Romania,Greece,10
7244,2005,f,2005f,J,Romania,Hungary,8
7245,2005,f,2005f,J,Romania,Israel,7
7246,2005,f,2005f,J,Romania,Malta,2
7247,2005,f,2005f,J,Romania,Moldova,12
7248,2005,f,2005f,J,Romania,Serbia & Montenegro,6
7249,2005,f,2005f,J,Romania,Turkey,3
7250,2005,f,2005f,J,Russia,Croatia,1
7251,2005,f,2005f,J,Russia,Greece,4
7252,2005,f,2005f,J,Russia,Hungary,3
7253,2005,f,2005f,J,Russia,Israel,8
7254,2005,f,2005f,J,Russia,Latvia,5
7255,2005,f,2005f,J,Russia,Malta,12
7256,2005,f,2005f,J,Russia,Moldova,10
7257,2005,f,2005f,J,Russia,Serbia & Montenegro,6
7258,2005,f,2005f,J,Russia,Switzerland,7
7259,2005,f,2005f,J,Russia,Ukraine,2
7260,2005,f,2005f,J,Serbia & Montenegro,Albania,8
7261,2005,f,2005f,J,Serbia & Montenegro,Bosnia & Herzegovina,4
7262,2005,f,2005f,J,Serbia & Montenegro,Croatia,10
7263,2005,f,2005f,J,Serbia & Montenegro,Cyprus,1
7264,2005,f,2005f,J,Serbia & Montenegro,North Macedonia,7
7265,2005,f,2005f,J,Serbia & Montenegro,Greece,12
7266,2005,f,2005f,J,Serbia & Montenegro,Hungary,6
7267,2005,f,2005f,J,Serbia & Montenegro,Moldova,5
7268,2005,f,2005f,J,Serbia & Montenegro,Norway,2
7269,2005,f,2005f,J,Serbia & Montenegro,Romania,3
7270,2005,f,2005f,J,Slovenia,Bosnia & Herzegovina,8
7271,2005,f,2005f,J,Slovenia,Croatia,12
7272,2005,f,2005f,J,Slovenia,North Macedonia,5
7273,2005,f,2005f,J,Slovenia,Greece,2
7274,2005,f,2005f,J,Slovenia,Latvia,7
7275,2005,f,2005f,J,Slovenia,Malta,1
7276,2005,f,2005f,J,Slovenia,Moldova,3
7277,2005,f,2005f,J,Slovenia,Norway,4
7278,2005,f,2005f,J,Slovenia,Serbia & Montenegro,10
7279,2005,f,2005f,J,Slovenia,Switzerland,6
7280,2005,f,2005f,J,Spain,Denmark,10
7281,2005,f,2005f,J,Spain,Greece,8
7282,2005,f,2005f,J,Spain,Hungary,5
7283,2005,f,2005f,J,Spain,Israel,6
7284,2005,f,2005f,J,Spain,Malta,7
7285,2005,f,2005f,J,Spain,Moldova,4
7286,2005,f,2005f,J,Spain,Norway,3
7287,2005,f,2005f,J,Spain,Romania,12
7288,2005,f,2005f,J,Spain,Sweden,2
7289,2005,f,2005f,J,Spain,Ukraine,1
7290,2005,f,2005f,J,Sweden,Bosnia & Herzegovina,7
7291,2005,f,2005f,J,Sweden,Denmark,10
7292,2005,f,2005f,J,Sweden,Greece,12
7293,2005,f,2005f,J,Sweden,Israel,1
7294,2005,f,2005f,J,Sweden,Latvia,3
7295,2005,f,2005f,J,Sweden,Malta,6
7296,2005,f,2005f,J,Sweden,Norway,8
7297,2005,f,2005f,J,Sweden,Romania,2
7298,2005,f,2005f,J,Sweden,Serbia & Montenegro,4
7299,2005,f,2005f,J,Sweden,Switzerland,5
7300,2005,f,2005f,J,Switzerland,Albania,10
7301,2005,f,2005f,J,Switzerland,Bosnia & Herzegovina,5
7302,2005,f,2005f,J,Switzerland,Croatia,8
7303,2005,f,2005f,J,Switzerland,North Macedonia,2
7304,2005,f,2005f,J,Switzerland,Greece,7
7305,2005,f,2005f,J,Switzerland,Israel,1
7306,2005,f,2005f,J,Switzerland,Malta,3
7307,2005,f,2005f,J,Switzerland,Serbia & Montenegro,12
7308,2005,f,2005f,J,Switzerland,Spain,4
7309,2005,f,2005f,J,Switzerland,Turkey,6
7310,2005,f,2005f,J,The Netherlands,Bosnia & Herzegovina,6
7311,2005,f,2005f,J,The Netherlands,Croatia,2
7312,2005,f,2005f,J,The Netherlands,Denmark,8
7313,2005,f,2005f,J,The Netherlands,Greece,10
7314,2005,f,2005f,J,The Netherlands,Israel,7
7315,2005,f,2005f,J,The Netherlands,Malta,5
7316,2005,f,2005f,J,The Netherlands,Norway,1
7317,2005,f,2005f,J,The Netherlands,Romania,3
7318,2005,f,2005f,J,The Netherlands,Serbia & Montenegro,4
7319,2005,f,2005f,J,The Netherlands,Turkey,12
7320,2005,f,2005f,J,Turkey,Albania,2
7321,2005,f,2005f,J,Turkey,Bosnia & Herzegovina,10
7322,2005,f,2005f,J,Turkey,North Macedonia,5
7323,2005,f,2005f,J,Turkey,Greece,12
7324,2005,f,2005f,J,Turkey,Hungary,6
7325,2005,f,2005f,J,Turkey,Israel,3
7326,2005,f,2005f,J,Turkey,Malta,8
7327,2005,f,2005f,J,Turkey,Moldova,7
7328,2005,f,2005f,J,Turkey,Romania,4
7329,2005,f,2005f,J,Turkey,United Kingdom,1
7330,2005,f,2005f,J,Ukraine,Croatia,8
7331,2005,f,2005f,J,Ukraine,Hungary,2
7332,2005,f,2005f,J,Ukraine,Israel,7
7333,2005,f,2005f,J,Ukraine,Latvia,1
7334,2005,f,2005f,J,Ukraine,Malta,10
7335,2005,f,2005f,J,Ukraine,Moldova,12
7336,2005,f,2005f,J,Ukraine,Norway,6
7337,2005,f,2005f,J,Ukraine,Russia,4
7338,2005,f,2005f,J,Ukraine,Serbia & Montenegro,3
7339,2005,f,2005f,J,Ukraine,Switzerland,5
7340,2005,f,2005f,J,United Kingdom,Bosnia & Herzegovina,4
7341,2005,f,2005f,J,United Kingdom,Cyprus,3
7342,2005,f,2005f,J,United Kingdom,Denmark,8
7343,2005,f,2005f,J,United Kingdom,Greece,12
7344,2005,f,2005f,J,United Kingdom,Israel,7
7345,2005,f,2005f,J,United Kingdom,Latvia,6
7346,2005,f,2005f,J,United Kingdom,Malta,10
7347,2005,f,2005f,J,United Kingdom,Moldova,2
7348,2005,f,2005f,J,United Kingdom,Norway,5
7349,2005,f,2005f,J,United Kingdom,Turkey,1
7350,2005,sf,2005sf,J,Albania,Andorra,6
7351,2005,sf,2005sf,J,Albania,Austria,5
7352,2005,sf,2005sf,J,Albania,Belgium,1
7353,2005,sf,2005sf,J,Albania,Bulgaria,4
7354,2005,sf,2005sf,J,Albania,Croatia,10
7355,2005,sf,2005sf,J,Albania,North Macedonia,12
7356,2005,sf,2005sf,J,Albania,Israel,7
7357,2005,sf,2005sf,J,Albania,Moldova,3
7358,2005,sf,2005sf,J,Albania,Norway,2
7359,2005,sf,2005sf,J,Albania,Slovenia,8
7360,2005,sf,2005sf,J,Andorra,Austria,7
7361,2005,sf,2005sf,J,Andorra,Denmark,8
7362,2005,sf,2005sf,J,Andorra,Finland,3
7363,2005,sf,2005sf,J,Andorra,Hungary,1
7364,2005,sf,2005sf,J,Andorra,Iceland,6
7365,2005,sf,2005sf,J,Andorra,Ireland,2
7366,2005,sf,2005sf,J,Andorra,Israel,12
7367,2005,sf,2005sf,J,Andorra,Monaco,10
7368,2005,sf,2005sf,J,Andorra,Romania,4
7369,2005,sf,2005sf,J,Andorra,The Netherlands,5
7370,2005,sf,2005sf,J,Austria,Croatia,12
7371,2005,sf,2005sf,J,Austria,Denmark,6
7372,2005,sf,2005sf,J,Austria,North Macedonia,4
7373,2005,sf,2005sf,J,Austria,Hungary,7
7374,2005,sf,2005sf,J,Austria,Moldova,8
7375,2005,sf,2005sf,J,Austria,Norway,2
7376,2005,sf,2005sf,J,Austria,Poland,5
7377,2005,sf,2005sf,J,Austria,Romania,10
7378,2005,sf,2005sf,J,Austria,Slovenia,3
7379,2005,sf,2005sf,J,Austria,Switzerland,1
7380,2005,sf,2005sf,J,Belarus,Croatia,1
7381,2005,sf,2005sf,J,Belarus,Hungary,4
7382,2005,sf,2005sf,J,Belarus,Israel,12
7383,2005,sf,2005sf,J,Belarus,Latvia,7
7384,2005,sf,2005sf,J,Belarus,Moldova,10
7385,2005,sf,2005sf,J,Belarus,Norway,5
7386,2005,sf,2005sf,J,Belarus,Poland,6
7387,2005,sf,2005sf,J,Belarus,Romania,3
7388,2005,sf,2005sf,J,Belarus,Slovenia,2
7389,2005,sf,2005sf,J,Belarus,Switzerland,8
7390,2005,sf,2005sf,J,Belgium,Croatia,1
7391,2005,sf,2005sf,J,Belgium,Denmark,7
7392,2005,sf,2005sf,J,Belgium,Hungary,6
7393,2005,sf,2005sf,J,Belgium,Israel,3
7394,2005,sf,2005sf,J,Belgium,Moldova,4
7395,2005,sf,2005sf,J,Belgium,Norway,2
7396,2005,sf,2005sf,J,Belgium,Poland,5
7397,2005,sf,2005sf,J,Belgium,Portugal,10
7398,2005,sf,2005sf,J,Belgium,Romania,8
7399,2005,sf,2005sf,J,Belgium,The Netherlands,12
7400,2005,sf,2005sf,J,Bosnia & Herzegovina,Bulgaria,1
7401,2005,sf,2005sf,J,Bosnia & Herzegovina,Croatia,12
7402,2005,sf,2005sf,J,Bosnia & Herzegovina,North Macedonia,10
7403,2005,sf,2005sf,J,Bosnia & Herzegovina,Hungary,3
7404,2005,sf,2005sf,J,Bosnia & Herzegovina,Ireland,4
7405,2005,sf,2005sf,J,Bosnia & Herzegovina,Moldova,6
7406,2005,sf,2005sf,J,Bosnia & Herzegovina,Norway,7
7407,2005,sf,2005sf,J,Bosnia & Herzegovina,Romania,5
7408,2005,sf,2005sf,J,Bosnia & Herzegovina,Slovenia,8
7409,2005,sf,2005sf,J,Bosnia & Herzegovina,Switzerland,2
7410,2005,sf,2005sf,J,Bulgaria,Belarus,12
7411,2005,sf,2005sf,J,Bulgaria,Croatia,8
7412,2005,sf,2005sf,J,Bulgaria,North Macedonia,10
7413,2005,sf,2005sf,J,Bulgaria,Hungary,7
7414,2005,sf,2005sf,J,Bulgaria,Ireland,1
7415,2005,sf,2005sf,J,Bulgaria,Israel,4
7416,2005,sf,2005sf,J,Bulgaria,Moldova,6
7417,2005,sf,2005sf,J,Bulgaria,Norway,2
7418,2005,sf,2005sf,J,Bulgaria,Romania,5
7419,2005,sf,2005sf,J,Bulgaria,Switzerland,3
7420,2005,sf,2005sf,J,Croatia,Denmark,6
7421,2005,sf,2005sf,J,Croatia,North Macedonia,12
7422,2005,sf,2005sf,J,Croatia,Hungary,8
7423,2005,sf,2005sf,J,Croatia,Ireland,5
7424,2005,sf,2005sf,J,Croatia,Latvia,7
7425,2005,sf,2005sf,J,Croatia,Moldova,4
7426,2005,sf,2005sf,J,Croatia,Poland,2
7427,2005,sf,2005sf,J,Croatia,Romania,1
7428,2005,sf,2005sf,J,Croatia,Slovenia,10
7429,2005,sf,2005sf,J,Croatia,Switzerland,3
7430,2005,sf,2005sf,J,Cyprus,Belarus,7
7431,2005,sf,2005sf,J,Cyprus,Bulgaria,10
7432,2005,sf,2005sf,J,Cyprus,Hungary,6
7433,2005,sf,2005sf,J,Cyprus,Ireland,1
7434,2005,sf,2005sf,J,Cyprus,Israel,3
7435,2005,sf,2005sf,J,Cyprus,Latvia,2
7436,2005,sf,2005sf,J,Cyprus,Moldova,8
7437,2005,sf,2005sf,J,Cyprus,Norway,4
7438,2005,sf,2005sf,J,Cyprus,Romania,12
7439,2005,sf,2005sf,J,Cyprus,Switzerland,5
7440,2005,sf,2005sf,J,Denmark,Estonia,3
7441,2005,sf,2005sf,J,Denmark,Finland,8
7442,2005,sf,2005sf,J,Denmark,Hungary,1
7443,2005,sf,2005sf,J,Denmark,Iceland,10
7444,2005,sf,2005sf,J,Denmark,Israel,4
7445,2005,sf,2005sf,J,Denmark,Latvia,5
7446,2005,sf,2005sf,J,Denmark,Norway,12
7447,2005,sf,2005sf,J,Denmark,Romania,7
7448,2005,sf,2005sf,J,Denmark,Switzerland,2
7449,2005,sf,2005sf,J,Denmark,The Netherlands,6
7450,2005,sf,2005sf,J,Estonia,Croatia,3
7451,2005,sf,2005sf,J,Estonia,Denmark,7
7452,2005,sf,2005sf,J,Estonia,Finland,8
7453,2005,sf,2005sf,J,Estonia,Hungary,4
7454,2005,sf,2005sf,J,Estonia,Ireland,2
7455,2005,sf,2005sf,J,Estonia,Latvia,10
7456,2005,sf,2005sf,J,Estonia,Moldova,5
7457,2005,sf,2005sf,J,Estonia,Norway,6
7458,2005,sf,2005sf,J,Estonia,Romania,1
7459,2005,sf,2005sf,J,Estonia,Switzerland,12
7460,2005,sf,2005sf,J,North Macedonia,Belarus,6
7461,2005,sf,2005sf,J,North Macedonia,Bulgaria,8
7462,2005,sf,2005sf,J,North Macedonia,Croatia,12
7463,2005,sf,2005sf,J,North Macedonia,Hungary,4
7464,2005,sf,2005sf,J,North Macedonia,Israel,1
7465,2005,sf,2005sf,J,North Macedonia,Moldova,10
7466,2005,sf,2005sf,J,North Macedonia,Norway,2
7467,2005,sf,2005sf,J,North Macedonia,Romania,5
7468,2005,sf,2005sf,J,North Macedonia,Slovenia,7
7469,2005,sf,2005sf,J,North Macedonia,Switzerland,3
7470,2005,sf,2005sf,J,Finland,Croatia,2
7471,2005,sf,2005sf,J,Finland,Denmark,8
7472,2005,sf,2005sf,J,Finland,Estonia,6
7473,2005,sf,2005sf,J,Finland,Hungary,5
7474,2005,sf,2005sf,J,Finland,Israel,1
7475,2005,sf,2005sf,J,Finland,Moldova,3
7476,2005,sf,2005sf,J,Finland,Norway,12
7477,2005,sf,2005sf,J,Finland,Romania,4
7478,2005,sf,2005sf,J,Finland,Slovenia,7
7479,2005,sf,2005sf,J,Finland,Switzerland,10
7480,2005,sf,2005sf,J,France,Belgium,7
7481,2005,sf,2005sf,J,France,Denmark,1
7482,2005,sf,2005sf,J,France,Hungary,4
7483,2005,sf,2005sf,J,France,Iceland,2
7484,2005,sf,2005sf,J,France,Israel,8
7485,2005,sf,2005sf,J,France,Moldova,5
7486,2005,sf,2005sf,J,France,Monaco,10
7487,2005,sf,2005sf,J,France,Poland,3
7488,2005,sf,2005sf,J,France,Portugal,12
7489,2005,sf,2005sf,J,France,Romania,6
7490,2005,sf,2005sf,J,Germany,Austria,1
7491,2005,sf,2005sf,J,Germany,Croatia,10
7492,2005,sf,2005sf,J,Germany,Denmark,5
